urun_kod;satici_kod;kategori_kod;umg;mg;marka_kod;klasman_kod;nitelik;durum;ithal;olcu_birimi;koli_ici;paket_ici
1026913;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1027308;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1028368;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1017736;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;0;6
1017737;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;0;6
1017738;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;0;6
1018442;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;1;6
1022936;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;0;6
1022937;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;0;6
1026013;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1026015;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1028369;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1028370;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1028371;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1028372;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1026915;10000043;21;2103;210301;1107;210301;Regular;Z2;2;PAK;120;6
1017672;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1017671;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1017670;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1017669;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1017668;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1017676;10000639;21;2103;210301;1717;210301;Regular;Z2;2;PAK;0;6
1029046;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;288;6
1019170;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;0;6
1013788;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;0;6
1019168;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;0;6
1019171;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;0;6
1025092;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;252;6
1025093;10000020;21;2103;210302;1056;210302;Regular;Z2;2;PAK;252;6
1004155;10000164;21;2103;210302;1270;210302;Regular;Z2;2;PAK;1;6
1004149;10000164;21;2103;210302;1270;210302;Regular;Z2;2;PAK;1;6
1026947;10000664;21;2103;210302;1922;210302;Regular;Z2;2;PAK;180;6
1026948;10000664;21;2103;210302;1922;210302;Regular;Z2;2;PAK;180;6
1019950;10000031;21;2104;210401;1088;210401;Regular;Z2;2;PAK;1;6
1019952;10000031;21;2104;210401;1088;210401;Regular;Z2;2;PAK;1;6
1020422;10000043;21;2104;210408;1107;210408;Regular;Z2;2;PAK;1;6
1020918;10000638;21;2104;210402;1087;210402;Deneme;Z2;2;PAK;1;6
1020914;10000638;21;2104;210402;1087;210402;Deneme;Z2;2;PAK;1;6
1023387;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;180;6
1023386;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;180;6
1023385;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;180;6
1031003;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1031002;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1031223;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1031221;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1031220;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1031219;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;48;6
1015320;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;180;6
1015323;10000065;21;2104;210402;1095;210402;Regular;Z2;2;PAK;180;6
1026224;10000612;21;2104;210402;1873;210402;Regular;Z2;2;PAK;24;6
1025877;10000640;21;2104;210403;1865;210403;Regular;Z2;3;PAK;0;6
1025878;10000640;21;2104;210403;1865;210403;Regular;Z2;3;PAK;0;6
1025879;10000640;21;2104;210403;1865;210403;Regular;Z2;3;PAK;0;6
1027364;10000640;21;2104;210403;1865;210403;Regular;Z2;3;PAK;0;6
1027365;10000640;21;2104;210403;1865;210403;Regular;Z2;3;PAK;0;6
1022454;10000638;21;2104;210403;1087;210403;Deneme;Z2;2;PAK;0;6
1022439;10000638;21;2104;210403;1087;210403;Deneme;Z2;2;PAK;0;6
1001187;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1001186;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1001185;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1001184;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1016908;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1016907;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;1;6
1026620;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;180;6
1026619;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;180;6
1026618;10000065;21;2104;210403;1095;210403;Regular;Z2;2;PAK;180;6
1012437;10000043;21;2104;210403;1107;210403;Regular;Z2;2;PAK;0;6
1008958;10000043;21;2104;210403;1107;210403;Regular;Z2;2;PAK;0;6
1008959;10000043;21;2104;210403;1107;210403;Regular;Z2;2;PAK;0;6
1008960;10000043;21;2104;210403;1107;210403;Regular;Z2;2;PAK;0;6
1020905;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;1;6
1020906;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;1;6
1022448;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;0;6
1022449;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;0;6
1022450;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;0;6
1022451;10000639;21;2104;210403;1717;210403;Regular;Z2;2;PAK;0;6
1020919;10000638;21;2104;210404;1087;210404;Deneme;Z2;2;PAK;1;6
1014988;10000031;21;2104;210405;1088;210405;Regular;Z2;2;PAK;1;6
1014991;10000031;21;2104;210405;1088;210405;Regular;Z2;2;PAK;1;6
1023493;10000043;21;2104;210405;1107;210405;Regular;Z2;2;PAK;120;6
1018027;10000043;21;2104;210405;1107;210405;Regular;Z2;2;PAK;120;6
1023496;10000043;21;2104;210405;1107;210405;Regular;Z2;2;PAK;120;6
1024387;10000612;21;2104;210405;1873;210405;Regular;Z2;2;PAK;120;6
1024388;10000612;21;2104;210405;1873;210405;Regular;Z2;2;PAK;120;6
1024389;10000612;21;2104;210405;1873;210405;Regular;Z2;2;PAK;120;6
1011714;10000061;22;2201;220102;1541;220102;Regular;Z2;2;PAK;72;6
1011715;10000061;22;2201;220102;1541;220102;Regular;Z2;2;PAK;72;6
1011716;10000061;22;2201;220102;1541;220102;Regular;Z2;2;PAK;72;6
1016887;10000010;22;2206;220603;1004;220603;Regular;Z2;2;PAK;0;6
1027477;10000061;20;2005;200218;1535;200218;Regular;Z3;2;PAK;0;6
1018005;10000020;21;2101;210101;1056;210101;Regular;Z3;2;PAK;600;6
1018006;10000020;21;2101;210101;1056;210101;Regular;Z3;2;PAK;600;6
1008881;10000612;21;2101;210101;1873;210101;Regular;Z3;2;PAK;0;6
1008886;10000612;21;2101;210101;1873;210101;Regular;Z3;2;PAK;0;6
1031268;10000059;21;2101;210102;1167;210102;Regular;Z3;2;PAK;144;6
1032811;10000065;21;2102;210202;1095;210202;Regular;Z3;2;PAK;60;6
1032810;10000065;21;2102;210202;1095;210202;Regular;Z3;2;PAK;60;6
1032726;10000065;21;2102;210202;1095;210202;Regular;Z3;2;PAK;60;6
1001467;10000020;21;2102;210203;1056;210203;Regular;Z3;2;PAK;600;6
1032294;10000065;21;2102;210205;1095;210205;Regular;Z3;2;PAK;60;6
1013779;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1022628;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1033921;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1033917;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1031861;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1001562;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1017988;10000020;21;2103;210301;1056;210301;Regular;Z3;2;PAK;378;6
1008536;10000020;21;2103;210302;1056;210302;Regular;Z3;2;PAK;252;6
1032293;10000065;21;2104;210401;1095;210401;Regular;Z3;2;PAK;180;6
1031959;10000059;21;2104;210408;1167;210408;Regular;Z3;2;PAK;96;6
1031941;10000065;21;2104;210408;1095;210408;Regular;Z3;2;PAK;24;6
1001054;10000025;23;2311;231101;1131;231101;Regular;Z3;2;PAK;288;6
1017442;10000453;18;1802;180202;1096;180202;Regular;;2;PAK;50;5
1031684;10000664;21;2101;210102;1922;210102;Regular;;2;PAK;5;5
1031689;10000664;21;2101;210102;1922;210102;Regular;;2;PAK;5;5
1001486;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;510;5
1031663;10000664;21;2102;210202;1922;210202;Regular;;2;PAK;5;5
1031690;10000664;21;2102;210202;1922;210202;Regular;;2;PAK;0;5
1030013;10000020;21;2104;210408;1056;210408;Regular;;2;PAK;500;5
1031678;10000664;21;2104;210408;1922;210408;Regular;;2;PAK;5;5
1031664;10000664;21;2104;210408;1922;210408;Regular;;2;PAK;5;5
1024068;10000547;12;1201;120107;1792;120107;Sezonluk;Z2;2;PAK;0;5
1030764;10000797;20;2002;200208;1049;200208;Grup spot;Z2;2;PAK;0;5
1031246;10000797;20;2002;200208;1049;200208;Grup spot;Z2;2;PAK;0;5
1031736;10000797;20;2002;200208;1049;200208;Grup spot;Z2;2;PAK;0;5
1027838;10000797;20;2002;200801;1049;200801;Grup spot;Z2;2;PAK;0;5
1027842;10000797;20;2005;200211;1049;200211;Grup spot;Z2;2;PAK;0;5
1024991;10000797;20;2005;200503;1049;200503;Grup spot;Z2;2;PAK;0;5
1018319;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;12;0
1014837;10000020;21;2101;210101;1056;210101;Regular;Z2;2;PAK;0;5
1031248;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;5
1031679;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031680;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031681;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031676;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031677;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031683;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031685;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1031686;10000664;21;2101;210102;1922;210102;Regular;Z2;2;PAK;0;5
1015973;10000020;21;2102;210201;1056;210201;Regular;Z2;2;PAK;0;5
1015974;10000020;21;2102;210201;1056;210201;Regular;Z2;2;PAK;540;5
1015975;10000020;21;2102;210201;1056;210201;Regular;Z2;2;PAK;540;5
1031673;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031672;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031671;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031666;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031668;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031670;10000664;21;2102;210201;1922;210201;Regular;Z2;2;PAK;0;5
1031665;10000664;21;2102;210202;1922;210202;Regular;Z2;2;PAK;0;5
1001503;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;510;5
1018008;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;0;5
1018009;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;0;5
1018010;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;0;5
1018011;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;0;5
1018012;10000020;21;2102;210203;1056;210203;Regular;Z2;2;PAK;0;5
1020409;10000020;21;2102;210207;1056;210207;Regular;Z2;2;PAK;0;5
1020411;10000020;21;2102;210207;1056;210207;Regular;Z2;2;PAK;0;5
1026231;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;1;5
1026232;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;1;5
1026234;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;1;5
1026238;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;1;5
1020408;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;0;5
1020410;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;460;5
1018334;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;12;0
1014058;10000416;21;2102;210204;1649;210204;Regular;Z2;2;PAK;0;5
1031687;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;0;5
1031688;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;0;5
1031942;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;0;5
1031943;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;0;5
1031944;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;0;5
1021072;70000007;21;2104;210403;1544;210403;Regular;Z2;1;PAK;0;5
1021073;70000007;21;2104;210403;1544;210403;Regular;Z2;1;PAK;0;5
1021075;70000007;21;2104;210403;1544;210403;Regular;Z2;1;PAK;0;5
1022452;10000639;21;2104;210404;1717;210404;Regular;Z2;2;PAK;0;5
1029523;10000693;16;1605;160519;1865;160519;Grup spot;Z3;3;PAK;5;5
1029524;10000693;16;1605;160519;1865;160519;Grup spot;Z3;3;PAK;5;5
1031384;10000020;21;2104;210408;1056;210408;Regular;Z3;2;PAK;500;5
1033180;10000797;21;2101;210102;1049;210102;Grup spot;;2;PAK;0;4
1033179;10000797;21;2101;210102;1049;210102;Grup spot;;2;PAK;0;4
1031735;10000797;21;2101;210102;1049;210102;Grup spot;;2;PAK;0;4
1031732;10000797;21;2101;210102;1049;210102;Grup spot;;2;PAK;0;4
1014507;10000454;12;1202;120202;1049;120202;Grup spot;Z2;2;PAK;0;4
1018279;10000487;12;1204;120412;1729;120412;Sezonluk;Z2;2;PAK;0;4
1024990;10000797;20;2005;200211;1049;200211;Grup spot;Z2;2;PAK;0;4
1030210;10000797;20;2005;200211;1049;200211;Grup spot;Z2;2;PAK;0;4
1027329;10000061;20;2005;200211;1212;200211;Regular;Z2;2;PAK;16;4
1033186;10000797;20;2005;200212;1049;200212;Grup spot;Z2;2;PAK;0;4
1024456;10000061;20;2005;200212;1212;200212;Grup spot;Z2;2;PAK;16;4
1027850;10000797;20;2005;200503;1049;200503;Grup spot;Z2;2;PAK;0;4
1030424;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;4
1030766;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;4
1030765;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;PAK;0;4
1027840;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;4
1031733;10000797;21;2101;210103;1049;210103;Grup spot;Z2;2;PAK;0;4
1022038;10000797;21;2102;210202;1049;210202;Grup spot;Z2;2;PAK;0;4
1024988;10000797;21;2102;210202;1049;210202;Grup spot;Z2;2;PAK;0;4
1030211;10000797;21;2102;210202;1049;210202;Grup spot;Z2;2;PAK;0;4
1030212;10000797;21;2102;210202;1049;210202;Grup spot;Z2;2;PAK;0;4
1011889;10000020;21;2102;210207;1056;210207;Regular;Z2;2;PAK;384;4
1011890;10000020;21;2102;210207;1056;210207;Regular;Z2;2;PAK;0;4
1011891;10000020;21;2102;210207;1056;210207;Regular;Z2;2;PAK;0;4
1015990;10000797;21;2102;210204;1049;210204;Grup spot;Z2;2;PAK;0;4
1028474;10000031;21;2102;210208;1088;210208;Regular;Z2;2;PAK;176;4
1030213;10000797;21;2102;210205;1049;210205;Grup spot;Z2;2;PAK;0;4
1030219;10000797;21;2103;210301;1049;210301;Grup spot;Z2;2;PAK;0;4
1030421;10000797;21;2104;210401;1049;210401;Grup spot;Z2;2;PAK;0;4
1030214;10000797;21;2104;210401;1049;210401;Grup spot;Z2;2;PAK;0;4
1022039;10000797;21;2104;210408;1049;210408;Grup spot;Z2;2;PAK;0;4
1020973;10000061;20;2002;200801;1535;200801;Regular;;2;PAK;144;3
1031642;10000031;21;2101;210101;1088;210101;Regular;;2;PAK;792;3
1031646;10000031;21;2101;210101;1088;210101;Regular;;2;PAK;792;3
1031649;10000031;21;2101;210101;1088;210101;Regular;;2;PAK;792;3
1031655;10000031;21;2101;210101;1088;210101;Regular;;2;PAK;792;3
1033182;10000797;21;2101;210102;1049;210102;Grup spot;;2;PAK;0;3
1029998;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1030732;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1029999;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1030000;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1031010;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1030001;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;228;3
1033472;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;360;3
1033473;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;360;3
1033474;10000020;21;2101;210102;1056;210102;Regular;;2;PAK;360;3
1032171;10000031;21;2101;210102;1871;210102;Regular;;2;PAK;180;3
1032242;10000031;21;2101;210102;1871;210102;Regular;;2;PAK;180;3
1032233;10000031;21;2101;210102;1871;210102;Regular;;2;PAK;180;3
1032241;10000031;21;2101;210102;1871;210102;Regular;;2;PAK;180;3
1032234;10000031;21;2101;210102;1871;210102;Regular;;2;PAK;180;3
1033155;10000031;21;2101;210102;1088;210102;Regular;;2;PAK;165;3
1033157;10000031;21;2101;210102;1088;210102;Regular;;2;PAK;165;3
1033154;10000031;21;2101;210102;1088;210102;Regular;;2;PAK;165;3
1033156;10000031;21;2101;210102;1088;210102;Regular;;2;PAK;165;3
1033178;10000031;21;2101;210102;1088;210102;Regular;;2;PAK;165;3
1023566;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;492;3
1023567;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;492;3
1023570;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;492;3
1023573;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;492;3
1023574;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;492;3
1028610;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028611;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028613;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028623;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028617;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028618;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028619;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028620;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1028621;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1030734;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;384;3
1030735;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;384;3
1030736;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;384;3
1031626;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1031627;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1031628;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1031629;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1031630;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1031631;10000020;21;2101;210103;1056;210103;Regular;;2;PAK;234;3
1030259;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1030258;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032671;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032672;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032673;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032675;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032676;10000031;21;2101;210103;1871;210103;Regular;;2;PAK;180;3
1032231;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;108;3
1032229;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;108;3
1032228;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;108;3
1032226;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;108;3
1032224;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;108;3
1030266;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;120;3
1032699;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;252;3
1032703;10000031;21;2101;210103;1088;210103;Regular;;2;PAK;252;3
1001592;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;882;3
1015943;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;798;3
1015944;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;798;3
1001590;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;300;3
1026096;10000020;21;2102;210201;1056;210201;Regular;;2;PAK;300;3
1028862;10000020;21;2102;210202;1056;210202;Regular;;2;PAK;441;3
1028864;10000020;21;2102;210202;1056;210202;Regular;;2;PAK;441;3
1032244;10000031;21;2102;210202;1871;210202;Regular;;2;PAK;252;3
1032246;10000031;21;2102;210202;1871;210202;Regular;;2;PAK;252;3
1032247;10000031;21;2102;210202;1871;210202;Regular;;2;PAK;252;3
1032268;10000031;21;2102;210202;1871;210202;Regular;;2;PAK;252;3
1032245;10000031;21;2102;210202;1871;210202;Regular;;2;PAK;252;3
1032269;10000031;21;2102;210202;1088;210202;Regular;;2;PAK;252;3
1032270;10000031;21;2102;210202;1088;210202;Regular;;2;PAK;252;3
1032257;10000031;21;2102;210202;1088;210202;Regular;;2;PAK;252;3
1032691;10000031;21;2102;210202;1088;210202;Regular;;2;PAK;252;3
1032692;10000031;21;2102;210202;1088;210202;Regular;;2;PAK;252;3
1032667;10000031;21;2102;210204;1871;210204;Regular;;2;PAK;144;3
1032668;10000031;21;2102;210204;1871;210204;Regular;;2;PAK;144;3
1030948;10000031;21;2102;210208;1871;210208;Regular;;2;PAK;108;3
1030919;10000031;21;2102;210208;1088;210208;Regular;;2;PAK;180;3
1025008;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;255;3
1027048;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;366;3
1027050;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;366;3
1029003;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;456;3
1029004;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;456;3
1030036;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;255;3
1031858;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;492;3
1032867;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;255;3
1033939;10000020;21;2102;210205;1056;210205;Regular;;2;PAK;240;3
1030260;10000031;21;2102;210205;1871;210205;Regular;;2;PAK;180;3
1032261;10000031;21;2102;210205;1871;210205;Regular;;2;PAK;180;3
1032695;10000031;21;2102;210205;1871;210205;Regular;;2;PAK;126;3
1031338;10000031;21;2102;210205;1871;210205;Regular;;2;PAK;180;3
1031250;10000031;21;2102;210205;1088;210205;Regular;;2;PAK;180;3
1032271;10000031;21;2102;210205;1088;210205;Regular;;2;PAK;180;3
1032679;10000031;21;2102;210205;1088;210205;Regular;;2;PAK;180;3
1033181;10000797;21;2104;210401;1049;210401;Grup spot;;2;PAK;0;3
1032407;10000020;21;2104;210401;1056;210401;Regular;;2;PAK;360;3
1032406;10000020;21;2104;210401;1056;210401;Regular;;2;PAK;360;3
1032095;10000031;21;2104;210401;1871;210401;Regular;;2;PAK;180;3
1032097;10000031;21;2104;210401;1871;210401;Regular;;2;PAK;180;3
1031374;10000031;21;2104;210401;1088;210401;Regular;;2;PAK;120;3
1031946;10000031;21;2104;210401;1088;210401;Regular;;2;PAK;120;3
1020677;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;24;3
1020678;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;24;3
1032468;10000020;21;2104;210408;1056;210408;Regular;;2;PAK;360;3
1032469;10000020;21;2104;210408;1056;210408;Regular;;2;PAK;360;3
1030930;10000031;21;2104;210408;1871;210408;Regular;;2;PAK;75;3
1030933;10000031;21;2104;210408;1871;210408;Regular;;2;PAK;75;3
1032266;10000031;21;2104;210408;1871;210408;Regular;;2;PAK;72;3
1032265;10000031;21;2104;210408;1871;210408;Regular;;2;PAK;72;3
1032680;10000031;21;2104;210408;1088;210408;Regular;;2;PAK;120;3
1032681;10000031;21;2104;210408;1088;210408;Regular;;2;PAK;120;3
1029784;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029785;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029786;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029787;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029529;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029531;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029532;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029533;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1029788;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;117;3
1020141;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;204;3
1020142;10000020;21;2104;210402;1056;210402;Regular;;2;PAK;204;3
1032249;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;36;3
1032250;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;36;3
1032251;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;36;3
1032655;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;36;3
1032236;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;36;3
1033507;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;3
1033518;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;3
1033519;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;3
1033520;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;3
1033521;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;3
1030728;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;360;3
1030729;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;360;3
1030731;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;360;3
1001434;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;492;3
1020157;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;492;3
1026100;10000020;21;2104;210403;1056;210403;Regular;;2;PAK;492;3
1030934;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;3
1030937;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;3
1030940;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;3
1032701;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;72;3
1032698;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;72;3
1032700;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;72;3
